level_0,level_1,1,2,3,4
"(2, 6)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 2)","(2, 4)",-633.3958381792947,-633.415100508525,-636.0990081615516,-762.0
"(5, 1)","(2, 4)",-635.0233999846658,-636.1941658404587,-638.6144524509859,-633.2998910991062
"(5, 0)","(2, 4)",-644.2551942738155,-636.5718254745977,-638.1743049682493,-635.1517802280864
"(4, 3)","(2, 4)",0.0,0.0,0.0,0.0
"(4, 4)","(1, 4)",-617.1859679032798,-611.2337761944825,-889.875,-615.6568005917566
"(5, 4)","(1, 4)",-614.0171053371968,-610.4086235872186,-763.5,-609.7571519154908
"(3, 6)","(2, 4)",0.0,0.0,0.0,0.0
"(1, 3)","(4, 4)",-605.951593650504,-759.75,-604.7503586047982,-603.9493357610487
"(0, 3)","(4, 4)",-603.2028904028973,-606.2267690206049,-603.6159300908739,-605.158039575201
"(3, 5)","(3, 6)",0.0,0.0,0.0,0.0
"(4, 4)","(2, 4)",-626.3697500655235,-622.4826807868105,-888.125,-627.9927976805611
"(4, 4)","(2, 5)",-304.56882562551976,-307.3462347847253,-761.25,-307.12218508963167
"(3, 3)","(2, 5)",0.0,0.0,0.0,0.0
"(3, 6)","(3, 4)",0.0,0.0,0.0,0.0
"(2, 6)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 4)","(4, 5)",-135.2725308726621,-160.60499535900038,-506.0,-160.59593622550946
"(4, 3)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 5)","(1, 4)",-609.6100866983604,-609.0809874947092,-610.4790149574197,-609.5248699977399
"(4, 6)","(1, 4)",-762.75,-608.5233781321824,-609.2017127838928,-609.4384004185947
"(3, 2)","(3, 4)",-646.9318076577865,-647.8849753749031,-648.3606150595963,-948.75
"(3, 1)","(3, 4)",-647.4440192847924,-651.0390768701737,-648.8508190318445,-797.2891284201157
"(3, 0)","(3, 4)",-649.0051218185916,-645.8713797253488,-649.0200753082454,-649.2713195220347
"(0, 2)","(3, 5)",-292.75562995545306,-294.2556107770074,-291.47971833045176,-296.80107407348254
"(1, 2)","(3, 5)",-293.02892296104363,-286.6740190737321,-292.68500190307884,-287.3465324592179
"(0, 1)","(3, 5)",-287.77820748037414,-287.00925490950414,-291.6759939194816,-289.59380105565646
"(1, 1)","(3, 5)",-289.8567119258088,-285.6792654948398,-286.9793477491536,-289.56406552672445
"(0, 0)","(3, 5)",-284.72936285612445,-288.8708743786282,-289.6405013329571,-288.5538115155126
"(1, 0)","(3, 5)",-288.54973022695856,-290.0174795818134,-287.77820748037414,-286.8142983157157
"(0, 6)","(3, 5)",0.0,0.0,0.0,0.0
"(4, 6)","(4, 4)",-759.75,-556.5361001388055,-560.4935190366176,-559.4380586492139
"(1, 3)","(4, 5)",-202.4093972669507,-506.5,-204.2451625342831,-204.6854841551195
"(0, 3)","(4, 5)",-201.46638510093965,-203.05827251527546,-200.01401424619303,-201.9007697048379
"(5, 3)","(2, 4)",0.0,0.0,0.0,0.0
"(3, 5)","(2, 5)",-368.10022225444743,-308.6801144326839,-311.26817489645924,-759.75
"(5, 5)","(3, 4)",-564.2843403471247,-564.5790681932804,-565.6562550530609,-564.0046049684488
"(4, 4)","(3, 4)",-583.5727622323386,-572.2479479626131,-759.75,-571.0452375598854
"(5, 5)","(2, 4)",-626.3151024447268,-625.6225928783226,-625.6499131264331,-625.8725186616919
"(5, 4)","(2, 4)",-625.5874149573199,-625.8326226906913,-762.0,-622.5586818439208
"(2, 2)","(3, 5)",-285.80523508398755,-283.92502857578285,-286.4182345967018,-759.75
"(2, 1)","(3, 5)",-290.58786548322644,-286.3214169787054,-284.9358682325194,-284.3710565543494
"(2, 0)","(3, 5)",-287.01951821628074,-286.16550275772966,-284.10834810424217,-283.60999427447507
"(4, 5)","(4, 6)",-180.31579066194448,-184.58262691141377,-181.96055565994962,-81.00499409969007
"(3, 5)","(4, 6)",-179.3247939926662,-177.9791726181296,-177.8780560993389,-504.5
"(2, 5)","(4, 6)",-177.1894054660722,-176.84662560135888,-177.76853929510918,-505.0
"(1, 5)","(4, 6)",-285.1907221266082,-177.31237050409402,-173.14657380289503,-505.5
"(0, 5)","(4, 6)",-164.0620593783974,-168.07872747951546,-166.21049337890037,-506.0
"(5, 5)","(4, 6)",-135.05860081920542,-185.77147958243896,-185.274452484116,-183.86962702647799
"(4, 4)","(4, 6)",-181.82539275340042,-181.7552190865427,-505.5,-181.67575396075915
"(3, 4)","(4, 6)",-179.08893540909486,-181.44952045407734,-506.0,-178.27804937294846
"(2, 4)","(4, 6)",-178.15044575390965,-176.57813503737128,-506.5,-175.09317301404815
"(1, 4)","(4, 6)",-171.42582523786606,-174.7034565583728,-171.56374847387903,-291.68784498684454
"(0, 4)","(4, 6)",-164.89165987167814,-171.00597213529397,-163.85270418166903,-166.6314681538534
"(5, 4)","(4, 6)",-311.6729598754978,-300.89594240509916,-506.0,-185.69677952511995
"(4, 3)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 2)","(2, 5)",-303.2069787999457,-299.6818748142806,-299.95193349844243,-507.5
"(4, 1)","(2, 5)",-298.3593293809379,-302.09303213374756,-299.29500817516083,-303.1600548997591
"(4, 0)","(2, 5)",-303.8792592047203,-302.09552614508607,-297.19229882629236,-299.5812914548344
"(4, 6)","(3, 4)",-759.75,-560.6565786322652,-556.2899671304097,-556.7197623131251
"(0, 2)","(4, 4)",-601.1746117703362,-601.6651535030617,-599.264619673449,-602.1248261305504
"(1, 2)","(4, 4)",-601.1604978496202,-602.4915709625529,-600.5979582008569,-603.2893922642002
"(0, 1)","(4, 4)",-595.9553356210415,-598.4714862003763,-595.4422800281101,-601.2460984400452
"(1, 1)","(4, 4)",-599.5745558218193,-599.4271678281333,-598.2008056569357,-602.9150095349594
"(0, 0)","(4, 4)",-594.6339231529842,-593.4665475722521,-596.140592701832,-596.5281774557138
"(1, 0)","(4, 4)",-596.0124332030709,-599.7427954654914,-595.3266789105415,-598.5172138906152
"(2, 2)","(4, 4)",-601.0146275813188,-602.2571152187465,-602.6021514217553,-759.75
"(2, 1)","(4, 4)",-601.9680769506504,-599.155096653398,-602.0143600593592,-602.8848043727155
"(2, 0)","(4, 4)",-599.7682441849809,-600.2872025358806,-601.1746117703362,-603.2076277933279
"(1, 6)","(4, 4)",0.0,0.0,0.0,0.0
"(3, 2)","(3, 5)",-287.6909608141765,-286.3502568688693,-285.53840698142164,-759.0
"(3, 1)","(3, 5)",-289.0590820846948,-283.42633635966985,-284.13550778552246,-286.6797468179853
"(3, 0)","(3, 5)",-283.83267824648374,-285.21809977762734,-283.5323270671639,-283.0643241080178
"(5, 6)","(1, 4)",-609.7818467697591,-607.7012933368468,-607.799493733303,-605.0050279286145
"(5, 7)","(1, 4)",-603.9278676301824,-605.9067983290097,-604.1159083913356,-600.7290889851947
"(4, 7)","(1, 4)",-601.1295500088347,-600.5841504758611,-605.845185748544,-600.9628198221535
"(3, 7)","(1, 4)",-598.3057385747909,-595.121439070365,-762.75,-601.3961685019324
"(2, 7)","(1, 4)",-599.4959763671807,-595.1550578382428,-762.0,-599.8026427074176
"(1, 7)","(1, 4)",-600.1483917307346,-597.2538438415163,-761.25,-600.6495932129769
"(0, 7)","(1, 4)",-595.3915985017838,-598.1276162205222,-762.0,-598.4118110652065
"(5, 8)","(1, 4)",-596.8631076568524,-599.0517987654257,-603.7211275052377,-766.5
"(4, 8)","(1, 4)",-596.1906441273211,-596.3822345297522,-600.8578467628132,-765.75
"(3, 8)","(1, 4)",-601.3668580778331,-595.5654332038675,-596.4851245187958,-595.271067017455
"(2, 8)","(1, 4)",-595.7878568243882,-599.025630977897,-599.7550789906827,-955.3125
"(1, 8)","(1, 4)",-596.2656669390382,-601.288348134312,-599.4443495145348,-763.5
"(0, 8)","(1, 4)",-596.1388219397884,-599.4549353414698,-595.3958708240632,-764.25
"(5, 4)","(3, 5)",-302.02843613417565,-298.28644389455286,-760.5,-297.85538923318853
"(4, 3)","(3, 5)",0.0,0.0,0.0,0.0
"(4, 1)","(3, 4)",-648.4314928475198,-649.3776579192345,-648.7069270260745,-646.9808357601603
"(4, 0)","(3, 4)",-648.4585854979764,-648.2048570133782,-645.7869589232043,-649.3031406568598
"(4, 2)","(3, 4)",-648.0631491892873,-647.3728259972456,-650.1139380650875,-759.75
"(3, 3)","(3, 4)",0.0,0.0,0.0,0.0
"(5, 4)","(4, 4)",-564.6487443927704,-559.8880029711959,-759.0,-561.5522480788748
"(5, 4)","(3, 4)",-568.853070987132,-567.766044496254,-760.5,-569.4579507448857
"(4, 3)","(3, 4)",0.0,0.0,0.0,0.0
"(5, 3)","(3, 4)",0.0,0.0,0.0,0.0
"(4, 5)","(3, 5)",-301.5779357115847,-299.63265454521456,-299.2374414053782,-299.8403020195831
"(4, 5)","(2, 5)",-310.19066811005337,-304.1325688845453,-303.4651529351092,-302.9721080731937
"(3, 6)","(2, 5)",0.0,0.0,0.0,0.0
"(0, 6)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 4)","(2, 5)",-307.6275657199052,-302.9014834771424,-762.0,-302.85410431840717
"(4, 3)","(2, 5)",0.0,0.0,0.0,0.0
"(3, 2)","(4, 4)",-601.5714563693659,-600.3724118608479,-598.29753856918,-885.5
"(3, 1)","(4, 4)",-599.9621393951434,-596.5950248731308,-598.4234770902369,-600.1323853588455
"(3, 0)","(4, 4)",-600.2086453142865,-597.3164892815223,-600.4081854198998,-600.7333860108499
"(4, 6)","(4, 7)",-504.5,-175.7575204595741,-177.1904174496787,-74.08726393080508
"(3, 6)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 6)","(2, 4)",-761.25,-623.6704462918112,-626.173285898886,-626.2720249039842
"(1, 6)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 4)",-556.630284661175,-556.6447434182799,-559.5749985655887,-558.4770119604597
"(4, 7)","(4, 4)",-556.2128869430035,-557.7528274405414,-558.3038963097711,-555.4408096932098
"(3, 7)","(4, 4)",-555.7702578367002,-556.3820343160371,-759.75,-555.5546548986958
"(2, 7)","(4, 4)",-556.9950439236959,-555.835470024032,-760.5,-554.6574252698025
"(1, 7)","(4, 4)",-555.4631615971997,-557.9584046354034,-761.25,-557.5670054069066
"(0, 7)","(4, 4)",-558.0069303044766,-557.025840788272,-762.0,-557.459749611796
"(5, 7)","(4, 4)",-558.1027215312142,-556.1617819684154,-557.2214556464722,-558.2475288294424
"(4, 8)","(4, 4)",-555.9872469452959,-560.5328182273879,-555.1368084680269,-761.25
"(3, 8)","(4, 4)",-553.7333587148116,-557.9539242098285,-554.0638764145399,-553.3829921314573
"(2, 8)","(4, 4)",-556.2854069712478,-554.9206400401331,-552.6383498374449,-762.75
"(1, 8)","(4, 4)",-557.8597294913595,-554.887061160583,-558.3960131062414,-763.5
"(0, 8)","(4, 4)",-557.8315902141102,-556.1675850265591,-557.8621467155308,-764.25
"(5, 8)","(4, 4)",-557.8613640848889,-561.8741717999417,-560.8533085102556,-762.0
"(5, 5)","(2, 5)",-301.7174362228192,-299.9272097989882,-300.37116324538374,-301.7960685066688
"(4, 6)","(2, 5)",-759.75,-300.2747415224137,-300.0433715607451,-298.2280923344981
"(4, 1)","(3, 5)",-282.79076717842656,-283.2415513666334,-285.666350997967,-286.3851845463238
"(4, 0)","(3, 5)",-282.7064197860974,-286.7879897453818,-284.10834810424217,-283.2362629175224
"(4, 2)","(3, 5)",-286.88126288545175,-286.8174617876413,-284.00022891116964,-506.5
"(5, 6)","(3, 4)",-560.1041020198044,-560.1450891997138,-557.2386939956269,-560.6160716570632
"(5, 6)","(2, 4)",-623.8855274212367,-622.668721000505,-624.522306675218,-623.5586822141083
"(5, 7)","(2, 4)",-621.6418265620143,-622.8078242839016,-622.4830840107126,-625.9542803666666
"(4, 7)","(2, 4)",-619.2616334676734,-625.9992478932573,-624.0673792422201,-620.3022455049926
"(3, 7)","(2, 4)",-614.3353131102411,-617.8510812447323,-761.25,-617.6438993660167
"(2, 7)","(2, 4)",-611.749116708997,-615.2226053079057,-760.5,-619.6270561615456
"(1, 7)","(2, 4)",-611.4583122015083,-610.7285178805954,-888.125,-612.1980853590444
"(0, 7)","(2, 4)",-640.2230545626423,-613.7097552966961,-762.0,-608.6839483602714
"(4, 8)","(2, 4)",-619.4708185662919,-621.1494827583296,-616.2988925722477,-764.25
"(3, 8)","(2, 4)",-618.192651396676,-614.5836669500841,-614.420104739135,-615.1653646843816
"(2, 8)","(2, 4)",-607.1129395225933,-608.3517909878891,-605.8785938274434,-762.75
"(1, 8)","(2, 4)",-609.944187594677,-609.4186466650071,-610.6794813367496,-890.75
"(0, 8)","(2, 4)",-609.6904413749114,-611.9804428250304,-610.534963960223,-764.25
"(5, 3)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 2)","(3, 4)",-649.4625748252372,-648.6671663094365,-646.0109882192728,-760.5
"(5, 1)","(3, 4)",-647.7533047503871,-645.0335105592735,-645.3924671837008,-648.6000268730711
"(5, 0)","(3, 4)",-648.0494626100315,-645.1024945356924,-644.0542848809525,-647.4613289740303
"(5, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(5, 8)","(2, 4)",-622.3874395965319,-621.2755186994247,-623.0905281487632,-765.0
"(3, 9)","(2, 4)",-762.75,-891.625,-611.3581593805227,-609.4198824994705
"(2, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(4, 7)","(3, 4)",-580.4599500742106,-555.2109059411928,-556.0603622600462,-554.231179907432
"(3, 7)","(3, 4)",-543.8290947044327,-551.061478854318,-759.75,-541.9813227830638
"(2, 7)","(3, 4)",-546.2741224340743,-545.1535727183184,-760.5,-543.9372681823625
"(1, 7)","(3, 4)",-547.7826018487209,-546.8970761866155,-761.25,-547.358256378297
"(0, 7)","(3, 4)",-547.4038960945154,-548.6398640059833,-762.0,-544.0926664836672
"(5, 7)","(3, 4)",-556.7063117837814,-555.3722086824854,-554.3278200796408,-556.1322863871549
"(4, 8)","(3, 4)",-547.1031348711176,-549.8136242356269,-547.7928777093837,-762.75
"(3, 8)","(3, 4)",-542.503706640387,-540.7644250799083,-543.4346731880825,-541.3252002453576
"(2, 8)","(3, 4)",-547.6267085020498,-542.802179585753,-545.9878775528928,-762.75
"(1, 8)","(3, 4)",-546.420771252183,-546.8565948297953,-548.2385248595486,-763.5
"(0, 8)","(3, 4)",-539.0111743679486,-547.0081418915997,-544.8360567792765,-764.25
"(5, 8)","(3, 4)",-550.7942830655911,-550.1287393753091,-552.8726544234812,-763.5
"(4, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(4, 1)","(4, 4)",-597.3889042569442,-595.0166980220365,-599.3760614152309,-595.7293958191856
"(4, 0)","(4, 4)",-600.2708136546355,-597.984659335863,-597.416922355975,-596.8433222003196
"(4, 2)","(4, 4)",-598.4247297191112,-600.1939620430794,-598.5767178013518,-884.625
"(5, 1)","(4, 4)",-598.5860481617474,-597.416922355975,-596.0886910550151,-596.757318727057
"(5, 0)","(4, 4)",-596.6812170174511,-595.8876235375878,-595.387040089683,-597.2377270607344
"(5, 2)","(4, 4)",-597.7969621746669,-596.8380734824275,-599.0787082098166,-759.0
"(4, 3)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(4, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(4, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(3, 9)","(1, 4)",-891.625,-893.375,-588.0504420197899,-589.8418713823196
"(2, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(3, 9)","(3, 4)",-762.75,-762.75,-536.8379481522638,-536.2483791850384
"(2, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(3, 9)","(4, 4)",-762.75,-761.25,-554.5568401071253,-545.8603271186066
"(2, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(3, 10)","(3, 4)",-528.7648206287349,-527.6793973903013,-534.9040328994239,-531.3349422053407
"(2, 10)","(3, 4)",-527.7876266934857,-527.0310301455252,-762.75,-527.0754197732931
"(1, 10)","(3, 4)",-525.6214451178432,-523.3795104294076,-763.5,-525.7934323683111
"(0, 10)","(3, 4)",-519.4780846065905,-523.2772606156698,-764.25,-523.9301969615939
"(2, 11)","(3, 4)",-523.861216060621,-527.3861259797975,-527.8297784088289,-765.0
"(1, 11)","(3, 4)",-525.7892628058589,-525.164160439035,-520.4478301119294,-520.58576128864
"(0, 11)","(3, 4)",-524.6912824203716,-524.6857571043498,-519.802985201547,-525.2166725528818
"(3, 11)","(3, 4)",-529.0931968033253,-527.2748963468192,-523.8079357181495,-764.25
"(4, 10)","(3, 4)",-529.5831450433168,-526.2965026548038,-762.75,-523.689214568577
"(4, 11)","(3, 4)",-522.3291927194202,-522.0459911026123,-527.0475804288332,-765.0
"(1, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(3, 10)","(4, 4)",-540.8405866535088,-540.1498516612451,-542.1417403527398,-540.4769294394716
"(2, 10)","(4, 4)",-534.0765119029048,-538.7654873464244,-762.75,-537.807534695585
"(1, 10)","(4, 4)",-533.7881968257874,-534.8379893921846,-763.5,-538.1483651984936
"(0, 10)","(4, 4)",-527.717474716038,-532.9780976120408,-764.25,-531.0466527118831
"(4, 10)","(4, 4)",-543.4081328014672,-539.6802715045726,-761.25,-541.5623891728628
"(3, 11)","(4, 4)",-542.7405962371674,-540.0345020043935,-539.3184664627842,-764.25
"(2, 11)","(4, 4)",-539.2809780432178,-541.4095594785621,-533.867019430048,-765.0
"(1, 11)","(4, 4)",-531.4489535853425,-530.5599417092612,-537.9642872888568,-531.3129994991027
"(0, 11)","(4, 4)",-529.1122938347387,-534.9727335718367,-530.0350205936143,-529.1728384214362
"(4, 11)","(4, 4)",-538.8209447054047,-540.1888355594683,-543.7285723550581,-763.5
"(5, 10)","(4, 4)",-541.992465257669,-538.5432078738509,-762.0,-539.9648167271846
"(5, 10)","(3, 4)",-529.1033789711794,-524.2563381998664,-763.5,-527.0616912893158
"(1, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(3, 10)","(1, 4)",-581.6514512682569,-580.942573877355,-585.6884719585685,-580.2652482503466
"(2, 10)","(1, 4)",-575.4104430357072,-580.7076751507091,-764.25,-577.2607797582004
"(1, 10)","(1, 4)",-574.4046006482472,-579.979260309143,-763.5,-573.7271113324232
"(0, 10)","(1, 4)",-568.0199140134416,-576.5711122775883,-764.25,-570.4137316201943
"(4, 10)","(1, 4)",-580.6267395995948,-576.0533343450775,-765.75,-580.832239088026
"(3, 11)","(1, 4)",-569.3086789596389,-582.1092518767285,-576.263386519505,-767.25
"(2, 11)","(1, 4)",-572.6503066659473,-576.4061318611725,-569.7981043374322,-766.5
"(1, 11)","(1, 4)",-567.6853171568193,-569.0377104617457,-574.1862897773536,-570.1929054404827
"(0, 11)","(1, 4)",-564.4151240337942,-569.1334865221829,-565.3892850196748,-561.1286510325558
"(4, 11)","(1, 4)",-573.2894388570503,-577.880646770828,-582.1553492863586,-768.0
"(1, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(3, 12)","(3, 4)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(2, 12)","(1, 4)",0.0,0.0,0.0,0.0
"(0, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(3, 12)","(4, 4)",0.0,0.0,0.0,0.0
"(3, 10)","(2, 4)",-710.0818853065457,-601.2492314954237,-601.4777624222613,-602.8187570885732
"(2, 10)","(2, 4)",-584.8835148882699,-585.8812902892487,-1001.109375,-586.2184126312482
"(1, 10)","(2, 4)",-581.534554305372,-583.7899731781358,-890.75,-585.5132414730097
"(0, 10)","(2, 4)",-579.112560039777,-579.5048526205494,-764.25,-582.4108005278005
"(4, 10)","(2, 4)",-601.9819437654448,-748.2955561691688,-764.25,-593.4410745382346
"(3, 11)","(2, 4)",-594.4600358974011,-742.5473232996701,-598.8345222223793,-893.375
"(2, 11)","(2, 4)",-587.4354810743071,-594.1298976129876,-585.663517472138,-765.0
"(2, 12)","(2, 4)",0.0,0.0,0.0,0.0
"(0, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(0, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(5, 10)","(2, 4)",-596.9465136421481,-591.5093454928901,-892.5,-598.7592701971316
"(5, 11)","(4, 4)",-541.0908287141181,-654.3995846040766,-539.8834926862428,-764.25
"(4, 12)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 10)","(1, 4)",-579.5085117652563,-576.3305725322103,-766.5,-572.6900175736821
"(5, 11)","(3, 4)",-523.0824625213522,-519.4780846065905,-527.7711910278424,-765.75
"(2, 12)","(3, 4)",0.0,0.0,0.0,0.0
"(4, 11)","(2, 4)",-594.1825057731692,-595.18924827161,-591.3317294742304,-894.25
"(1, 11)","(2, 4)",-582.0228331770043,-586.0610983499698,-583.5572149321636,-580.9820186114896
"(0, 11)","(2, 4)",-576.3105431609202,-582.6204956782956,-578.5577400401488,-576.4062323820839
"(3, 12)","(2, 4)",0.0,0.0,0.0,0.0
"(5, 11)","(2, 4)",-596.449063180784,-595.7325651849843,-595.5944910170867,-767.25
"(3, 12)","(1, 4)",0.0,0.0,0.0,0.0
"(2, 12)","(4, 4)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 4)",-571.595023259688,-765.0,-578.6725299413488,-568.2008645923643
"(0, 12)","(2, 4)",-571.4258930672497,-571.3876186475127,-571.1150643736701,-575.1377854291084
"(5, 11)","(1, 4)",-573.7494538407589,-569.1296060616087,-577.9759072777658,-768.75
"(5, 12)","(4, 4)",0.0,0.0,0.0,0.0
"(4, 12)","(2, 4)",0.0,0.0,0.0,0.0
"(5, 2)","(2, 5)",-299.7109387746998,-300.4040583960743,-303.27625704998655,-762.0
"(5, 1)","(2, 5)",-303.1927138698825,-304.5436931580229,-306.18100269422973,-300.8989859078997
"(5, 0)","(2, 5)",-304.80375531987215,-305.731640295899,-300.8036060288712,-304.2204175463348
"(5, 12)","(2, 4)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 4)",-524.429103307941,-765.0,-529.8358681760229,-524.8143983354213
"(0, 12)","(4, 4)",-523.078253877517,-521.8082009086097,-531.3848706296847,-521.4458957198563
"(1, 12)","(1, 4)",-562.572844946349,-894.25,-563.4672157970354,-563.4381534436601
"(0, 12)","(1, 4)",-555.8375044232046,-558.572453935637,-557.9936748894582,-556.3745149834137
"(4, 12)","(3, 4)",0.0,0.0,0.0,0.0
"(4, 12)","(1, 4)",0.0,0.0,0.0,0.0
"(0, 13)","(2, 4)",-567.0414080527037,-565.5758236358829,-571.4049538504134,-571.6032599020244
"(1, 13)","(2, 4)",-566.3925779881542,-564.4142839910838,-561.0369083041189,-559.9299593540565
"(2, 13)","(2, 4)",-564.1136871041526,-563.8295204112073,-765.0,-560.9586052482719
"(3, 13)","(2, 4)",-560.3937287696045,-562.3360494026508,-765.75,-563.2421035851755
"(0, 13)","(4, 4)",-518.8317131484127,-521.3632005580259,-516.8136183512503,-518.8317131484127
"(1, 13)","(4, 4)",-517.0038441393792,-517.7248236780215,-522.240883335013,-514.5085054633363
"(2, 13)","(4, 4)",-511.369574009405,-513.1484123458547,-510.0,-505.9984632773884
"(3, 13)","(4, 4)",-510.95009950343416,-611.6074547762729,-764.25,-513.1536411132272
"(4, 13)","(4, 4)",-457.35554120403765,-451.68537304893925,-763.5,-449.83461547585057
"(4, 13)","(2, 4)",-556.6470966841928,-559.931660820945,-766.5,-553.3840719388754
"(5, 12)","(3, 4)",0.0,0.0,0.0,0.0
"(1, 12)","(3, 4)",-520.8403487003688,-765.0,-518.0203016253231,-513.2863719422658
"(0, 12)","(3, 4)",-517.5298143314105,-515.599525320237,-520.3572948411097,-518.4798092150388
"(5, 13)","(4, 4)",-454.0390805311947,-451.15801143340224,-764.25,-451.15801143340224
"(5, 12)","(1, 4)",0.0,0.0,0.0,0.0
"(0, 13)","(3, 4)",-514.3789048759369,-516.8017814954666,-515.4435153531526,-512.6889503130861
"(1, 13)","(3, 4)",-509.5688065809645,-514.8323892244558,-516.7021599508753,-514.794590607023
"(2, 13)","(3, 4)",-512.172070314791,-510.5900422027536,-510.0,-505.9984632773884
"(3, 13)","(3, 4)",-507.08432899799953,-505.9507436111197,-509.5,-504.56108139349067
"(0, 13)","(1, 4)",-555.0274810427607,-558.5836587949967,-555.9358648549389,-551.1341509744543
"(1, 13)","(1, 4)",-558.3719166735856,-556.4993386016583,-555.2399765341659,-556.269110842677
"(2, 13)","(1, 4)",-548.7162891424432,-546.7330562741167,-990.0625,-551.2989850147402
"(4, 13)","(3, 4)",-496.937232761,-498.7266508370493,-510.0,-503.5573796123148
"(5, 13)","(2, 4)",-552.9457685572928,-559.9292523232248,-895.125,-559.9292523232248
"(5, 13)","(3, 4)",-495.59075511794833,-493.6567695425765,-510.5,-487.71237444898725
"(3, 13)","(1, 4)",-537.089257873927,-531.1790864021888,-895.125,-532.0498630352589
"(4, 13)","(1, 4)",-530.319338801514,-525.0867756196799,-768.0,-523.2782028976185
"(5, 13)","(1, 4)",-515.3654669520557,-519.8419421144356,-768.75,-514.6022492734139
"(5, 3)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 3)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 5)","(3, 5)",-298.73876823398746,-298.2277877749692,-301.07262473270237,-295.3570211053732
"(5, 3)","(3, 5)",0.0,0.0,0.0,0.0
"(0, 2)","(4, 5)",-195.50537322550827,-199.00087416301793,-200.58393400685225,-197.60924457140925
"(1, 2)","(4, 5)",-198.73259696987964,-198.85821389387934,-196.76452102774982,-202.4494346947002
"(0, 1)","(4, 5)",-199.06051335702045,-194.52932980544082,-200.15526735209056,-199.55110565321684
"(1, 1)","(4, 5)",-194.80674416366458,-197.96032642783354,-195.86354837028645,-197.3833997214221
"(0, 0)","(4, 5)",-196.00369959562394,-197.16971454286826,-196.00369959562394,-197.48795638811424
"(1, 0)","(4, 5)",-196.13045364377228,-195.56107775750047,-192.68903214777657,-198.89603330261073
"(0, 6)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 7)",-175.3729982771178,-171.78616852111048,-173.04957467802052,-172.51680075971734
"(4, 5)","(4, 7)",-175.13045463962243,-175.5143224068476,-174.0566374566872,-175.82752815651082
"(3, 5)","(4, 7)",-173.97387020551943,-175.02294523149249,-171.879874843866,-756.75
"(2, 5)","(4, 7)",-173.94744125749207,-172.97046943594364,-170.8005080534598,-505.0
"(1, 5)","(4, 7)",-436.3351916194865,-172.6673244311586,-173.3802276767217,-505.5
"(0, 5)","(4, 7)",-164.55387516699687,-171.2363266957889,-165.46531648479504,-759.0
"(5, 5)","(4, 7)",-175.82972984038932,-175.6765429147,-173.14183468665556,-173.71404534172342
"(4, 4)","(4, 7)",-174.78890417724935,-174.3074782157002,-758.25,-172.06860087766864
"(3, 4)","(4, 7)",-174.8060167568264,-261.68819375,-506.0,-172.8659014132494
"(2, 4)","(4, 7)",-170.804099060231,-172.95564034026643,-506.5,-168.66295834489188
"(1, 4)","(4, 7)",-169.09751268254644,-167.52748281321107,-170.45075991921664,-282.9272918998415
"(0, 4)","(4, 7)",-166.288493913613,-167.29976296656463,-166.95532336492684,-167.57828770846146
"(5, 4)","(4, 7)",-173.87149456727678,-330.3807481878564,-506.0,-172.99827831566463
"(4, 3)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 6)","(3, 5)",-505.5,-295.98159664142327,-295.97929365158086,-295.3742716203016
"(3, 6)","(3, 5)",0.0,0.0,0.0,0.0
